song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
A Whiter Shade Of Pale,Procol Harum,0,1cmjxqobVTrgAiJ0btAleN,63,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,248947,4
A Whiter Shade Of Pale,The Hesitations,9,1cmjxqobVTrgAiJ0btAleN,63,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,248947,4
A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,0,2LEbmWX7CzdfojCnheyoJs,2,0.463,0.356,2,-9.73,1,0.0274,0.00855,0.59,0.104,0.183,105.787,249425,4
A Woman Can Change A Man,Joe Tex,5,1Ti8nW5kOkv33Swl3DZveQ,3,0.519,0.687,0,-13.092,1,0.432,0.657,0.0,0.399,0.836,144.294,164867,4
A Woman In Love (It's Not Me),Tom Petty And The Heartbreakers,7,2OECBjmrt1tupVdg8jcfE1,46,0.564,0.583,9,-6.999,1,0.0369,0.0193,3.34e-05,0.816,0.557,126.503,259773,4
A Woman Like You,Lee Brice,3,3oyMHCAAcnWFdcGuVgwfhd,59,0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,209787,4
A Woman Needs Love (Just Like You Do),Ray Parker Jr. & Raydio,0,6NRJaJUS7rtm3XZNOboH4q,15,0.76,0.465,6,-12.07,0,0.0328,0.197,2.97e-06,0.185,0.866,92.277,244133,4
A Woman's Hands,Joe Tex,6,5oPno5EuUJ3zFdx2IOyG2u,15,0.567,0.508,0,-10.56,1,0.0358,0.815,0.0,0.185,0.499,83.683,210213,3
A Woman's Love,Alan Jackson,7,5sQbHxvOSDHbyLf6JrZjxC,29,0.592,0.555,4,-8.868,1,0.0316,0.506,0.0527,0.14,0.39,139.404,253640,4
A Woman's Love,Carla Thomas,7,53HP1YlOvzYkImudH6FN6K,7,0.462,0.322,0,-10.46,1,0.0286,0.702,4.01e-05,0.519,0.634,170.444,174640,3
A Woman's Worth,Alicia Keys,0,1NRorokmYEtr1koWybvaE4,53,0.652,0.41,4,-8.323,0,0.158,0.333,0.0,0.064,0.495,75.09,303333,4
"A Woman, A Lover, A Friend",Jackie Wilson,1,0QJEYxwztwNsHha0LIHAOU,27,0.424,0.402,0,-9.4,1,0.0299,0.777,2.97e-05,0.347,0.735,102.475,160560,3
A Womans' Way,Rozetta Johnson,9,1Sz9tbkM2YIpzqE45ww0vR,15,0.538,0.603,0,-6.273,1,0.0266,0.461,3.43e-06,0.416,0.742,94.039,214493,4
A Wonder Like You,Rick Nelson,1,4ZH8My0pDb0zhSyAhqSQo9,21,0.681,0.427,1,-9.619,1,0.0292,0.0113,0.0,0.0791,0.935,106.726,156707,4
A Wonderful Dream,The Majors,2,7phNHUv2ElaycVYwGvXD78,28,0.532,0.829,5,-7.555,1,0.122,0.501,0.0,0.148,0.94,88.847,124000,4
A Word In Spanish,Elton John,1,1EsN2D481Q3E8vz68nkNoA,35,0.625,0.676,0,-10.944,1,0.0321,0.091,0.000665,0.205,0.6,161.84,279107,4
A Working Man's Prayer,Arthur Prysock,7,3z356uEwp8SEXYRiRHH65a,33,0.371,0.131,2,-22.105,0,0.0571,0.924,0.241,0.0997,0.349,44.933,141573,3
A World Of Our Own,The Seekers,1,1DVTwlo4nWm41i91rN4xqh,46,0.599,0.511,10,-10.072,1,0.0294,0.482,2.03e-05,0.306,0.779,88.229,163200,4
A World Without Heroes,KISS,5,2bCBrhZdfdHnDucyQcyp42,29,0.588,0.361,4,-9.475,0,0.0313,0.572,4.76e-06,0.132,0.395,115.311,160667,4
A World Without Love,Bobby Rydell,7,2t8n9fRJQHW7yaUOOw1g17,19,0.571,0.775,3,-6.692,1,0.0356,0.298,0.0,0.231,0.947,128.438,167507,1
A World Without Love,Peter And Gordon,0,2dodN02GgtiwitKWpDs9Ax,40,0.543,0.836,4,-6.201,1,0.0346,0.156,0.0,0.171,0.792,130.074,164773,4
A World Without Music,Archie Bell & The Drells,8,6cEfNnApZLeaYFUjHgpl4P,3,0.798,0.712,0,-6.16,1,0.0972,0.283,9.26e-06,0.377,0.914,124.767,137013,4
A Worried Man,The Kingston Trio,1,2ypwkRuydYboYjvhduYvWm,27,0.616,0.298,2,-17.204,1,0.0427,0.788,8.85e-05,0.119,0.585,100.04,207333,4
A Year Ago Tonight,The Crests,4,5PbhuLEuFgyzoTRJot1CL8,1,0.613,0.491,7,-12.445,1,0.0436,0.77,0.0,0.0972,0.808,143.666,145560,4
A Year Without Rain,Selena Gomez & The Scene,3,1r0XfrhdG6bsiS4oe1QM96,61,0.629,0.806,2,-5.264,0,0.0442,0.0102,1.72e-05,0.112,0.409,119.966,234333,4
A Young Girl,Noel Harrison,5,3GpqJYxHJICPUyYOFuPIYG,44,0.325,0.431,3,-15.173,0,0.0383,0.846,1.08e-06,0.314,0.526,123.418,141187,3
A$AP Forever,A$AP Rocky Featuring Moby,6,3oHkMCVJyOcjg5FhfLc2Rq,62,0.428,0.754,5,-6.416,0,0.179,0.3,0.0,0.136,0.394,125.948,315773,4
A-O-K,Tai Verdes,3,2xdSF7JRootmerTeradyGb,17,0.73,0.643,11,-6.51,1,0.0834,0.145,0.0,0.148,0.812,82.496,171880,4
A-YO,Lady Gaga,6,6rkAY9rk1NTFB94QxG3LJR,60,0.518,0.709,2,-5.234,1,0.0476,0.075,0.0,0.0935,0.514,127.083,307347,4
A.D.I.D.A.S.,Killer Mike Featuring Big Boi,5,4i2HYTGM7yHty0qVhD3lqD,54,0.863,0.916,2,-4.523,1,0.137,0.0829,7.09e-06,0.566,0.964,145.182,272587,4
A.M.,One Direction,9,5omYVLodGmaxnhua99xIE8,64,0.586,0.527,3,-4.905,1,0.0309,0.227,0.0,0.0963,0.506,141.839,209040,4
ABC,Glee Cast,8,73o83gUyd4hdmGdYNYcTJp,37,0.753,0.948,1,-2.901,0,0.0781,0.16,0.0,0.353,0.772,99.009,174000,4
ABC,Jackson 5,0,6D8kc7RO0rqBLSo2YPflJ5,70,0.572,0.786,8,-8.469,1,0.0642,0.519,0.00093,0.11,0.952,188.115,174867,4
ABC-123,Levert,4,3msTYr3qkU0vN4Rb9J8zUU,34,0.746,0.437,5,-8.814,1,0.0284,0.183,0.0,0.0478,0.394,147.819,355933,3
AM,Nio Garcia X J Balvin X Bad Bunny,4,2dNhNlpZAtV4lwAFW45LIv,66,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,182496,4
AM To PM,Christina Milian,2,1PUNthIXityeZlnRLcP7JI,57,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,231213,4
ANNIE's SONG,John Denver,0,4J0DbyODwZJcmIAiTSJfMF,71,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,180693,3
AP,Pop Smoke,6,17vGPZ5EsdvtgAOCD4FLWI,65,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,171892,4
ASAP,T.I.,7,172Ck9s5X4oHmGAbjdoRmf,49,0.79,0.645,9,-5.426,1,0.317,0.335,0.0,0.405,0.583,158.13,284413,4
ASMR,21 Savage,9,2QgfDF0fQ4sskDthP8MG5w,63,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,171714,4
ATLiens,OutKast,3,2vfvGlqCB7oertO5VLE0sz,70,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,230693,4
ATM,J. Cole,0,2UciqgwVDwro0fev3MFbxJ,64,0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,216727,4
Aaron's Party (Come Get It),Aaron Carter,3,4fF34Yf5KsfUbCORyLGpEj,43,0.944,0.886,1,-4.121,1,0.135,0.0462,0.0,0.0429,0.912,117.03,204733,4
Abacab,Genesis,2,10ThhPNj7E31iHGR0jTfeP,45,0.702,0.687,0,-9.25,1,0.032,0.0195,0.329,0.076,0.175,130.711,418147,4
Abadabadango,Kim Carnes,6,37eMGFTYhBZKeH2YcDNwyf,20,0.6,0.951,2,-5.79,1,0.039,0.000224,0.000149,0.0891,0.728,128.066,237667,4
Abergavenny,Shannon,4,0d7crNWqruNUFY796UFbe5,37,0.518,0.705,4,-4.776,0,0.0257,0.0107,3.02e-05,0.217,0.755,101.967,163280,4
Abigail Beecher,Freddy Cannon,1,6ch6E0na67OZxbafYsHM2p,18,0.576,0.98,8,-6.26,1,0.148,0.73,0.00464,0.25,0.611,120.332,144360,3
Abilene,George Hamilton IV,1,5bA26v8eeZrbHJpD4YPKAX,43,0.63,0.448,5,-15.015,1,0.0271,0.445,1.43e-05,0.271,0.753,104.024,133333,4
About The Money,T.I. Featuring Young Thug,4,1hzJQIkgXwZevaKsc7iA6D,55,0.81,0.721,9,-4.964,0,0.265,0.0487,0.0,0.0886,0.552,101.997,270120,4
About This Thing Called Love,Fabian,3,1Ah8FVG5gqdiCFCKNDMMMu,3,0.765,0.654,11,-10.754,0,0.478,0.152,0.0125,0.154,0.866,129.912,94714,4
About Us,Brooke Hogan Featuring Paul Wall,3,6REZUx5kZ8H8RRnIlKgINi,43,0.805,0.796,1,-3.904,0,0.262,0.209,0.0,0.311,0.7,83.339,203347,4
About You,Trey Songz,8,2ssYQKMqVUkoQgi02PmDPB,51,0.582,0.564,0,-4.066,0,0.0837,0.0959,0.0,0.26,0.718,204.002,196900,4
About You Now,Miranda Cosgrove,4,3oRMeMMJ1xUhBBpy2iGE2g,46,0.49,0.868,6,-3.8,1,0.125,0.00566,0.0,0.602,0.655,164.979,190560,4
Above The Stars,Mr. Acker Bilk,5,55zpBJ0WxUJ22chZ5RAOGL,2,0.271,0.928,8,-3.262,1,0.0585,9.85e-06,0.0411,0.263,0.112,104.726,221714,4
Abra-Ca-Dabra,The De Franco Family,3,3RcYN0Yae3RzEkxsugIUBF,15,0.651,0.587,2,-11.897,1,0.0458,0.553,0.000509,0.329,0.932,136.337,192600,4
Abracadabra,The Steve Miller Band,0,41yUbhO8WheT0HBBinzltQ,0,0.799,0.768,9,-9.816,0,0.0635,0.00175,0.822,0.0783,0.991,126.989,233732,4
"Abraham, Martin And John",Smokey Robinson & The Miracles,3,7x5vC0sqmXpmTrgnuDMXmc,13,0.429,0.424,1,-12.51,1,0.032,0.269,0.0,0.458,0.494,88.199,180067,4
"Abraham, Martin And John",Moms Mabley,3,5SbH1zs8ZfvwAJXUhsE5zO,42,0.453,0.443,10,-9.022,1,0.0273,0.535,4.85e-05,0.159,0.466,94.614,255227,4
"Abraham, Martin And John",Dion,0,41tl6xfIKib7fexaHudvV0,44,0.336,0.374,4,-14.75,1,0.0374,0.393,6.83e-05,0.235,0.387,146.945,200400,4
Absence Of The Heart,Deana Carter,8,2Ti7u4aBvADBXuE7wklLuI,13,0.593,0.305,6,-10.657,1,0.0245,0.726,1.43e-05,0.099,0.115,85.017,210733,4
Absolute,The Fray,6,6sSDEFMeyf16WRDLRCXwTc,39,0.413,0.836,3,-5.593,1,0.0371,0.0316,0.0,0.293,0.503,140.515,227080,4
Absolute Beginners,David Bowie,5,5PBFhuXB9tgBaP31nfbkS5,55,0.563,0.77,2,-8.672,1,0.0388,0.0712,0.125,0.205,0.43,114.229,337667,4
Absolutely (Story Of A Girl),Nine Days,0,3mNecsYFb6LQg7822DPXCP,67,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,189333,4
Absolutely Right,Five Man Electrical Band,2,4LjJIibyUazknsZNZWHOgy,33,0.49,0.75,4,-10.012,0,0.0353,0.145,2.37e-05,0.168,0.961,169.826,138200,4
Abyssinia Jones,Edwin Starr,9,4ZEEcEMGjkWOfZNBcIB9yE,62,0.59,0.671,1,-12.484,1,0.154,0.0939,0.0,0.248,0.736,109.333,200267,4
Acapella,Karmin,7,6RjW45KHJ6kgI2xQ1aFa52,58,0.667,0.619,2,-4.933,1,0.151,0.126,0.0,0.101,0.427,169.865,198907,4
Accidental Racist,Brad Paisley Featuring LL Cool J,7,3dAgQFdruU8ufWc5GE05xC,63,0.355,0.478,0,-8.323,1,0.0334,0.569,2.88e-06,0.194,0.271,102.967,266920,4
Accidentally In Love,Counting Crows,3,4ccM2xBxicGigjLqt6A0YY,65,0.554,0.927,7,-3.641,1,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,188613,4
According To You,Orianthi,1,0M45YYpFECO0xvXlKgQ7sE,48,0.613,0.917,5,-2.549,1,0.054,0.0222,5.86e-06,0.105,0.538,131.007,200253,4
Ace Of Spade,O.V. Wright,5,0xReSyPY2NLLQmhIPSvmfD,50,0.728,0.44,11,-12.144,0,0.0883,0.0451,1.29e-05,0.305,0.553,99.364,133507,4
Achy Breaky 2,Buck 22 Featuring Billy Ray Cyrus,7,37FK7UA8BqmCllCfFabkLE,19,0.654,0.726,9,-8.354,1,0.286,0.312,0.0,0.0603,0.94,74.009,152221,4
Achy Breaky Heart,Billy Ray Cyrus,0,2EoIt9vdgFRNW03u5IvFsQ,67,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,203373,4
Acquainted,The Weeknd,5,7uJH0YdSZL6psjxI6Xy08b,75,0.372,0.478,7,-9.835,0,0.0503,0.482,0.0,0.0844,0.254,101.102,348853,4
Across 110th Street,Bobby Womack & Peace,5,2zyTP97uGsIc1C4KNNEkyn,60,0.476,0.585,11,-14.211,0,0.0478,0.107,1.43e-05,0.149,0.523,110.275,230507,4
Across The Miles,Survivor,7,5XfIOUX34DGMJlZzPv9zHB,25,0.581,0.299,0,-15.359,1,0.0289,0.573,5.75e-05,0.0886,0.276,120.109,351533,4
Across The River,Bruce Hornsby & The Range,1,0ScLIsf3lvsn9acty88sT3,0,0.551,0.561,7,-13.049,1,0.0343,0.0585,0.184,0.133,0.878,149.197,317520,4
Across The Street,Lenny O'Henry,9,1gPcCNd9BjCcBWPSucnyJH,8,0.816,0.689,7,-5.814,0,0.0669,0.749,0.0,0.177,0.917,116.052,134800,4
Across The Universe,Various Artists,2,4lxreqqyX8FBYgwClz3TRa,1,0.479,0.544,2,-7.343,1,0.0274,0.000567,0.0,0.136,0.402,148.742,343493,4
Act A Fool,Ludacris,3,28mv40MzspRZn0PBcO2itT,63,0.573,0.906,9,-2.408,1,0.325,0.229,0.0,0.183,0.775,110.64,270733,5
Act Naturally,The Beatles,4,0IxxqsYBcCHEQ1HqLYJnwx,48,0.702,0.447,7,-10.122,1,0.0308,0.366,0.0,0.153,0.944,93.02,150373,4
Act Right,Yo Gotti Featuring Jeezy & YG,9,7yz6wjkAV0ZByLrlcrMkAx,47,0.885,0.615,8,-6.714,1,0.123,0.146,0.0,0.0651,0.598,97.999,250773,4
Act Up,City Girls,2,3A2yGHWIzmGEIolwonU69h,67,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4
Action,Terror Fabulous Featuring Nadine Sutherland,4,6S6DemhcfWVK9S57JUeUKl,53,0.816,0.477,6,-12.268,1,0.0993,0.188,0.0,0.0937,0.791,93.135,202773,4
Action,Evelyn Champagne King,7,3gJ1OC8hwp1A4SyAXaNLtr,8,0.835,0.666,0,-8.805,1,0.0417,0.022,0.0393,0.0918,0.811,120.007,350987,4
Action,Freddy Cannon,1,3wn2aA8h5yl39BxhynNP70,21,0.611,0.894,8,-6.558,1,0.148,0.771,0.0,0.247,0.962,155.333,130853,4
Action,Sweet,1,2rkwEerYv5dhmu3WONhJqo,25,0.325,0.852,2,-6.644,1,0.0504,0.0474,0.00245,0.0781,0.636,174.799,200360,4
Action Speaks Louder Than Words,Chocolate Milk,6,2vMMyG4iw5OppGOh23kXIe,28,0.655,0.425,10,-12.599,0,0.243,0.552,0.201,0.142,0.819,166.637,211187,4
Adam And Eve,Paul Anka,8,7jafc3y2EpdoxGmV4LWAfO,0,0.348,0.726,9,-8.315,0,0.0398,0.835,8.14e-06,0.21,0.709,100.566,134040,4
Add Some Music To Your Day,The Beach Boys,6,5fmSii6QOiD1LPvfapnQHK,28,0.513,0.35,9,-10.99,1,0.0267,0.0294,0.0,0.0792,0.49,108.132,215893,4
Addams Family (Whoomp!),Tag Team,8,56kocFnAY5vjFJdp2WP7S5,58,0.687,0.642,5,-5.279,1,0.0516,0.647,0.0,0.23,0.91,57.654,67187,4
Addams Groove,M.C. Hammer,0,46jqxETXUwgLRsoMGuwFLa,37,0.912,0.582,11,-9.408,0,0.271,0.0333,0.0,0.0572,0.842,119.996,239040,4
Adderall (Corvette Corvette),Popp Hunna,7,2Y3USTCETS4xbjJOzT1Icm,54,0.921,0.718,4,-3.545,0,0.299,0.217,0.0,0.189,0.677,141.06,176383,4
Addicted,Saving Abel,1,3pxCXv0NACYfYnLjFcQW5D,69,0.512,0.864,7,-4.146,1,0.0338,0.000821,0.0,0.0982,0.527,138.018,222827,4
Addicted,Simple Plan,4,1B8MHa0NveCF1ViBEOZWO5,60,0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22e-06,0.158,0.605,139.51,232067,3
Addicted To Love,Robert Palmer,0,5izGeTxueiFX1UPFGohY9w,66,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,363640,4
Addictive,Truth Hurts Featuring Rakim,0,36jSIOSE72neBbKntCthqw,60,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,226440,4
"Adeste Fideles (Oh, Come, All Ye Faithful)",Bing Crosby,4,04DYwFIKeq2Bkn9aqSI9PC,43,0.206,0.253,4,-12.639,1,0.033,0.981,0.00418,0.295,0.432,165.234,190440,5
Adia,Sarah McLachlan,0,0rl84FuazRHYmK72krdmA1,52,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,244667,4
"Adicto,Tainy", Anuel AA & Ozuna,8,05TosoWEZ4X5ERPodlldIu,0,0.512,0.757,5,-6.015,0,0.0402,0.000194,0.699,0.132,0.135,158.832,287521,4
Adios Amigo,Jim Reeves,8,0lYfRy68klt6iA0zsYF1r6,23,0.476,0.166,10,-16.004,1,0.0291,0.686,0.000384,0.121,0.275,80.28,150047,3
Adore,Cashmere Cat Featuring Ariana Grande,9,34HwOOG2tTiz6tAN9h83YT,54,0.334,0.622,5,-5.611,0,0.0629,0.0826,1.34e-05,0.106,0.21,139.546,216000,4
Adore You,Harry Styles,0,3jjujdWJ72nww5eGnfs2E7,85,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
Adore You,Miley Cyrus,2,5AnCLGg35ziFOloEnXK4uu,70,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,278747,4
Adorn,Miguel,1,25cUhiAod71TIQSNicOaW3,69,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,9,2eqDUxbd0JPEhNrJdPlHLs,65,0.685,0.944,5,-2.793,1,0.145,0.0856,0.0,0.0927,0.757,124.987,235547,4
Adrienne,Tommy James,9,6RO88wRonG2HXjcuXsWY1x,10,0.659,0.472,9,-9.724,1,0.0277,0.0387,1.13e-05,0.142,0.964,105.332,161267,4
Adult Education,Daryl Hall John Oates,0,3sIsG7vDZr17BVimMeZZQS,51,0.66,0.749,9,-7.282,0,0.0372,0.0371,3.74e-05,0.042,0.932,91.464,323613,4
Adventure Of A Lifetime,Coldplay,1,69uxyAqqPIsUyTO8txoP2M,78,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4
Advice For The Young At Heart,Tears For Fears,8,3BjD16l0CBQxUvcRI7vLWN,59,0.665,0.787,5,-8.393,1,0.0328,0.0736,0.000132,0.143,0.358,122.478,290640,4
Aerials,System Of A Down,5,4e9eGQYsOiBcftrWXwsVco,78,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053,4
Affair Of The Heart,Rick Springfield,0,6VtP2yma4hAdriyLHAunYN,34,0.636,0.907,9,-5.96,0,0.0429,0.135,1.16e-06,0.0989,0.465,129.063,227213,4
Afire Love,Ed Sheeran,3,12B0Twa9kRz45Xw2PgXHJm,58,0.552,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,314280,4
Afraid To Sleep,Vicci Martinez,7,06Km3ZJ7x5Bbw6BzwvKNgq,7,0.608,0.833,11,-4.101,0,0.0341,0.044,0.0,0.206,0.431,120.003,200773,4
Africa,Weezer,5,3ZPKocroJIcnHGcnJVlLKD,57,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,238627,4
Africa,Toto,0,2374M0fQpWi3dLnB54qaLX,83,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4
African Waltz,Cannonball Adderley Orchestra,4,18kHtExguPBeBvPVXn5C9N,23,0.41,0.777,10,-11.091,0,0.0383,0.497,0.926,0.199,0.861,95.337,132227,4
Africanism/Gimme Some Lovin',Kongas,8,3EsQWgvL69XyeOuJAQNOhX,9,0.739,0.816,7,-8.752,1,0.0456,0.00918,0.245,0.0638,0.502,124.975,420733,4
Afrikaan Beat,Bert Kaempfert And His Orchestra,4,1BPXaPBTN9oF2HJ4PDx2sp,49,0.654,0.492,10,-11.939,1,0.0407,0.585,0.0087,0.11,0.977,169.376,146133,4
Afro Puffs,The Lady Of Rage,5,156hYP1YuXlLEEtWVtuIIw,42,0.557,0.948,10,-3.83,0,0.288,0.077,0.0,0.327,0.632,183.557,288840,4
Afro-Strut,The Nite-Liters,4,7kT9WA3luyywe5cW2VEExS,13,0.642,0.977,4,-5.151,1,0.0621,0.155,0.0658,0.125,0.96,158.037,171800,4
"After 12, Before 6",Sam Salter,5,4Sv6Wz0s7RGTVWvLUy0MC2,30,0.783,0.36,4,-4.605,0,0.0314,0.00184,0.0,0.0512,0.421,118.04,267160,4
After A Few,Travis Denning,3,1z6wl2rwKatfmza6usanWw,59,0.617,0.849,10,-4.316,0,0.0355,0.0146,0.0,0.194,0.695,106.998,213493,4
After All,Al Jarreau,6,5g5EdgkfKVUceOTJtm0Kel,54,0.487,0.192,1,-17.308,1,0.0291,0.573,2.54e-06,0.0759,0.26,62.086,259533,4
