song,artist,class,track_id,popularity
I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,0,6frclQNVPApfWSCVAJgI2s,0
I Don't Wanna Leave You,Debbie Taylor,9,7bK4ii1jumg3bPlF8NvK0Y,18
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,0,55n9yjI6qqXh5F2mYvUc2y,79
I Don't Wanna Live Without Your Love,Chicago,0,1bQ6SZAR7xI0z6sIxK95KJ,48
I Don't Wanna Lose You,Daryl Hall John Oates,4,30BNtFpJCWBUd5ZQaivwbD,20
I Don't Wanna Lose You,Johnnie Taylor,8,76hjlFL2kKzQaeoPFyPsfS,7
I Don't Wanna Lose You Baby,Chad & Jeremy,3,0QCQBP11w2QNel5LhkYskU,11
I Don't Wanna Lose Your Love,The Emotions,5,4XRIJv9wuuVilF6ohFeaVK,39
I Don't Wanna Lose Your Love/Flowers,The Emotions,7,5dRQUolXAVX3BbCiIxmSsf,72
I Don't Wanna See You,Michael Morales,7,0liuMjkrEf7PkSWeOREgaj,5
I Don't Wanna Stop,Ozzy Osbourne,6,5axOkQnmQmwtjr4bv1Xt7i,65
I Don't Want A Lover,Texas,7,5xfHxpIGtUUPibew9W5gBJ,58
I Don't Want Nobody (To Have My Love But You),Ella Johnson With Buddy Johnson,7,6JEpJ4tOBsfgMZbHtzW0Fq,1
I Don't Want Nobody Else (To Dance With You),Narada Michael Walden,4,5m1yvpav4CeHUAt5qb1u2A,8
"I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It Mysel",James Brown,1,0FAjZhaX4I6krULvlqc0Sc,22
I Don't Want This Night To End,Luke Bryan,2,7c1KTn1z8Gw8ouYdcF4qaG,69
I Don't Want To Be,Gavin DeGraw,0,4vl2zwXsTmAxgu9iY0g6UK,64
I Don't Want To Be A Hero,Johnny Hates Jazz,3,0bMG9mHnuAxsb18b2SLAVD,50
I Don't Want To Be A Lone Ranger,Johnny Guitar Watson,9,2Oyvet7PpNhhCDrG6vJ2bz,29
I Don't Want To Be Hurt Anymore,Nat King Cole,2,4RP1czjLoErBuEQui5hCrC,14
I Don't Want To Be Lonely,Dana Valery,8,1EMVimuJV7ExkAyeR2pDbl,6
I Don't Want To Cry,Ruby Winters,9,0ohnjVj0hHcEwjWUCEmunP,2
I Don't Want To Cry,Chuck Jackson,3,2UtEeRMlOA0TfJQVgxrkxu,30
I Don't Want To Do Wrong,Gladys Knight And The Pips,1,0cJ0XsD3rxyNb6UNnKLPqb,24
I Don't Want To Hear Anymore,Jerry Butler,9,06HBSxmvh5kXGUX3dS7RhJ,1
