song,artist,class,track_id,popularity
Salario Garantito Versione Strumentale,99 Posse,10,16QPPDf7V1aFI8lCEgykfW,2
SpritlAYten,Ronny Eriksson,10,6pHbXxaR3JJIYxsDnfpVPB,33
Soliloquy 2001 Digital Remaster,Gordon MacRae,10,1TYqEXqDoSrugR0HOa0Ky2,33
Oprah Album Version,Kathleen Madigan,10,5mLANJJGRMBKsdZWUfn6UC,21
Someday,Mariah Carey,10,6TSM5vkz0WzyZsNAKKYDcw,49
Baby I Need Your Loving,Delroy Wilson,10,5kfXjUcCA3GIDhsiMfQ3hS,11
The Moon Was Yellow,Russ Morgan,10,5Ocg4rXISYTpgYuE8zf9k4,4
Above The Rainbow,Flora Purim,10,2IZPvD5m6NYIc9OBlM0rMS,2
Grow Proper,I Wayne,10,5HeiuoWofRrWhTZSPwX5iL,15
Ai Ji Mei Gui 1000 Da,Sandy Lam,10,5yIoL0La1bMBeI659ZHwcV,45
Caroline LP Version,Billy Pilgrim,10,0sBLKpzyILT26EWW6Hb2zq,3
Scrap,Tin Hat Trio,10,73SPzxeTTDuJXIaZBygW8s,9
Streets On Fire,Vivian,10,3rN6yjpqmGnlMKQE9chiW9,0
Girls All Pause,Kurupt,10,4Z7mzqSik40hPKbOeUHMIB,31
Boar Hog Blues,Jazz Gillum,10,7utQUAGxDu8tTRFi9Mrc7j,0
All Through The Night Album,Bowen Robin Huw,10,2CIDqYfIYfl9vx02wIyCG9,60
I'm Just Raw prod Dan the Automator Main,Lyrics Born,10,2hhFpD32iXUd4GaCu6T4wn,72
Talk,Bert Kaempfert And His Orchestra,10,6LU5T9iC2BdPrC1LEU363r,10
Beauty Queen 12 Spoon Club Mix,SNAP,10,5MsK2Q0gPnDR1qJOg0rgjY,4
Spanish Grease,Nestor Torres,10,5T8UL3KqTRxCqGdYF1Mmrx,9
Blood Children an Introduction Album Version,Atreyu,10,6RktIyBI0z4oEAiVVivmdJ,24
Hello How Ya Been Goodbye  LP Version,Guitar Slim,10,7GR3gB7oSniB1MqAZnGjnc,30
Why We Thugs edited version,Ice Cube,10,5880eYQmXx3c3oD22IljIt,68
Knuckle Up,Mykill Miers,10,5lKlX8XyX6wWeOhv3buqXx,0
Punchdrunk,BAcla Fleck,10,7uqqqaDU0TjjEQDeZnbber,42
Like A Hurricane,Eddy Raven,10,2pAe4UD1r1A9JXoZafJrqr,11
I Never Did No Hitler,2020,10,17y7KXMaHfV9V8q8BDZuz7,46
