song,artist,class,track_id,popularity
Gotta Find You,Joe Jonas,2,2oOCYaGkOpOB5HPo15cEGl,55
Gotta Get Back To You,Tommy James And The Shondells,4,18rfUVDkibMedZIFNjE8IE,23
Gotta Get Mine,M.C. Breed,9,5oqSr3rehtGgZyDh0LCSA7,54
Gotta Get Thru This,Daniel Bedingfield,0,747tpec1a0Hfqvj2za1pBs,51
Gotta Get To Know You,Bobby Bland,9,0S0QNeHAIWuwh7IEbzbxso,1
Gotta Get You Home Tonight,Eugene Wilde,8,35Z9SYT8AjvgvUag0H4iQt,46
Gotta Getcha,Jermaine Dupri,5,5gOYXiA88QUy9DdWR4oNni,36
Gotta Give A Little Love (Ten Years Later),Timmy Thomas,7,1S4vILROGmgYIbk9hyPKLy,52
Gotta Go,Trey Songz,6,7vonsjkLPX9rpi8tVb8lhV,0
Gotta Go My Own Way,Zac Efron & Vanessa Anne Hudgens,3,5rWIO1uP0GwAoU45RTBJ2F,66
Gotta Go Solo,Patti LaBelle Featuring Ron Isley,8,5HrVgmO1govSOrPUehW1VV,63
Gotta Have It,Jay Z Kanye West,6,5Pt83OUaK3K9C2if4C5JOk,72
Gotta Have More Love,Climax Blues Band,4,5ZNUXbnAqjPAURrWaR7xmL,18
Gotta Have Rain,Eydie Gorme,6,1sYhm4ybjVUX09GDwIwXfS,1
Gotta Have Your Love,The Sapphires,7,4BkHHw26fIlHEdcUqeCkgv,31
Gotta Hold On To This Feeling,Jr. Walker & The All Stars,2,1rpSV3oxcWfykhF4JyewA7,40
Gotta Lotta,2 Chainz Featuring Lil Wayne,9,1gpSrGUfU3F9TOzPlEyLxH,48
Gotta Lotta Love,Steve Alaimo,7,2BxNmiURRvrvQutWGrUizS,38
Gotta Make It,Trey Songz Featuring Twista,8,4xONUhRpKk1UIBsCSdviQo,44
Gotta Man,Eve,2,5GDzpCJAhKjfzMEiXpYdhl,38
Gotta New Girl,Bobby Day,8,4oCdkIKZp1Y8gOWHhNMn3n,4
Gotta See Jane,R. Dean Taylor,6,4tWMKvFGcpPpQyjt2wId1q,10
Gotta Serve Somebody,Bob Dylan,2,760420tYNmNjFgi8bWvbop,43
Gotta Tell You,Samantha Mumba,0,1rj0XawWJNisX7SGYexowJ,57
Gotta Travel On,Timi Yuro,6,6mqfq8EdYoV07TXM2rgPgb,44
Gotta Travel On,Billy Grammer,0,3HynxUWKnm7rtzjVkyXoHu,32
Gotti,6ix9ine,9,27oFpFktCq9JIXjJQRuv7a,64
Government Official,Future,9,2QEnZJ8FwpBoyLKcFcgceT,47
Grace,Lil Baby & 42 Dugg,4,01JMnRUs2YOK6DDpdQASGY,69
Grace Kelly,MIKA,5,7dzUZec5MnWMyQnk5klnKR,61
Graceland,Paul Simon,8,51KKQAgYFoJHgVIuJWHdHb,63
Graduation (Friends Forever),Vitamin C,3,45V4Mk7vZV2b9JfSWuUX9m,53
Graduation Day,Bobby Pickett,8,6cjSh516BbrNUs213jDAGm,67
